StartTime,ActualDuration,Labels,NumThreads,ActualQPS,p50,p90,p99,cpu_mili_avg_telemetry_mixer,cpu_mili_max_telemetry_mixer,mem_MB_max_telemetry_mixer,cpu_mili_avg_fortioserver_deployment_proxy,cpu_mili_max_fortioserver_deployment_proxy,mem_MB_max_fortioserver_deployment_proxy,cpu_mili_avg_ingressgateway_proxy,cpu_mili_max_ingressgateway_proxy,mem_MB_max_ingressgateway_proxy
2019-12-04T20:20:24.971626519Z,240,12fa7e85_qps_1000_c_8_1024_nomixer_both,8,1000,1365,1649,1832,1,4,50,165,348,28,16,20,87
2019-12-04T20:15:41.406898188Z,240,12fa7e85_qps_1000_c_8_1024_nomixer_serveronly,8,1000,919,1144,1249,1,3,50,101,157,28,16,22,87
2019-12-04T20:11:40.777681771Z,240,12fa7e85_qps_1000_c_4_1024_nomixer_base,4,1000,313,390,487,1,3,50,2,3,28,16,21,87
2019-12-04T20:06:57.612580084Z,240,12fa7e85_qps_1000_c_4_1024_nomixer_both,4,1000,962,1186,1321,1,3,50,207,322,28,16,25,87
2019-12-04T20:02:11.465930913Z,240,12fa7e85_qps_1000_c_4_1024_nomixer_serveronly,4,1000,568,683,797,1,3,50,165,336,27,16,23,87
2019-12-04T19:58:10.812526268Z,240,12fa7e85_qps_1000_c_2_1024_nomixer_base,2,1000,273,338,406,1,3,50,2,3,27,17,26,87
2019-12-04T19:53:27.920048724Z,240,12fa7e85_qps_1000_c_2_1024_nomixer_both,2,1000,773,888,999,1,3,50,230,305,26,17,22,87
2019-12-04T19:48:12.347406149Z,240,dad40947_qps_3000_c_16_1024_nomixer_base,16,3000,394,484,673,1,3,50,2,3,31,16,24,87
2019-12-04T19:44:11.734420238Z,240,dad40947_qps_3000_c_16_1024_nomixer_both,16,3000,2140,2603,2973,1,3,50,461,610,31,16,20,87
2019-12-04T19:40:11.055227485Z,240,dad40947_qps_3000_c_16_1024_nomixer_serveronly,16,3000,983,1217,1467,1,3,50,321,513,31,16,26,87
2019-12-04T19:36:10.061253451Z,240,dad40947_qps_2000_c_16_1024_nomixer_base,16,2000,433,528,692,1,3,50,2,4,31,16,20,87
2019-12-04T19:32:09.44856405Z,240,dad40947_qps_2000_c_16_1024_nomixer_both,16,2000,2135,2599,2973,1,4,50,313,417,31,16,20,87
2019-12-04T19:28:08.825802402Z,240,dad40947_qps_2000_c_16_1024_nomixer_serveronly,16,2000,1207,1464,1713,1,4,50,206,262,31,15,25,87
2019-12-04T19:24:07.82737126Z,240,dad40947_qps_1000_c_16_1024_nomixer_base,16,1000,505,636,793,1,3,50,2,3,31,16,24,87
2019-12-04T19:20:07.217148448Z,240,dad40947_qps_1000_c_16_1024_nomixer_both,16,1000,2302,2779,2987,1,5,50,168,205,31,17,23,87
2019-12-04T19:16:06.538252727Z,240,dad40947_qps_1000_c_16_1024_nomixer_serveronly,16,1000,1162,1450,1713,1,3,50,121,241,31,16,24,87
2019-12-04T19:12:05.532129135Z,240,dad40947_qps_500_c_16_1024_nomixer_base,16,500,590,723,876,1,3,50,2,4,31,17,26,87
2019-12-04T19:08:04.910277779Z,240,dad40947_qps_500_c_16_1024_nomixer_both,16,500,2703,3285,3494,1,3,50,95,171,31,15,21,87
2019-12-04T19:04:04.237513171Z,240,dad40947_qps_500_c_16_1024_nomixer_serveronly,16,500,1352,1647,1914,1,3,50,64,78,31,16,21,87
2019-12-04T19:00:00.488922843Z,240,dad40947_qps_100_c_16_1024_nomixer_base,16,100,637,770,895,1,4,50,2,5,31,16,23,87
2019-12-04T18:55:59.874677531Z,240,dad40947_qps_100_c_16_1024_nomixer_both,16,100,2663,2978,3444,1,3,50,21,40,31,17,22,87
2019-12-04T18:51:59.21497505Z,240,dad40947_qps_100_c_16_1024_nomixer_serveronly,16,100,1469,1722,1973,1,3,50,16,23,31,15,19,87
2019-12-04T18:47:58.234111112Z,240,dad40947_qps_10_c_16_1024_nomixer_base,16,10,663,799,968,1,4,50,2,3,31,16,21,87
2019-12-04T18:43:57.591596643Z,240,dad40947_qps_10_c_16_1024_nomixer_both,16,10,2707,3304,3826,3,13,50,4,7,31,15,24,87
2019-12-04T18:39:56.935868834Z,240,dad40947_qps_10_c_16_1024_nomixer_serveronly,16,10,1477,1919,2346,2,7,50,4,8,30,16,19,87
2019-12-04T18:35:30.702607864Z,240,5cb70065_qps_1000_c_64_1024_mixer_base,64,1000,757,992,1736,2,4,50,2,3,45,17,28,87
2019-12-04T18:30:47.61319896Z,240,5cb70065_qps_1000_c_64_1024_mixer_both,64,1000,11873,17602,21407,1294,1591,50,277,564,45,16,20,87
2019-12-04T18:26:04.144932889Z,240,5cb70065_qps_1000_c_64_1024_mixer_serveronly,64,1000,5397,8587,10208,559,707,50,191,339,44,18,23,87
2019-12-04T18:22:03.045217015Z,240,5cb70065_qps_1000_c_32_1024_mixer_base,32,1000,638,795,1208,1,4,50,2,5,43,17,21,87
2019-12-04T18:17:19.9393569Z,240,5cb70065_qps_1000_c_32_1024_mixer_both,32,1000,6989,11432,14632,1169,1994,50,292,537,43,16,21,87
2019-12-04T18:12:36.721905314Z,240,5cb70065_qps_1000_c_32_1024_mixer_serveronly,32,1000,3168,6124,7468,556,1022,50,214,342,42,16,19,87
2019-12-04T18:08:35.792700439Z,240,5cb70065_qps_1000_c_16_1024_mixer_base,16,1000,496,616,776,2,6,50,2,3,42,17,24,87
2019-12-04T18:03:52.861791429Z,240,5cb70065_qps_1000_c_16_1024_mixer_both,16,1000,3360,4485,9939,1354,2278,48,303,544,40,18,27,87
2019-12-04T17:59:06.889454398Z,240,5cb70065_qps_1000_c_16_1024_mixer_serveronly,16,1000,2036,2851,5880,590,722,48,207,410,39,17,20,87
2019-12-04T17:55:05.786196183Z,240,5cb70065_qps_1000_c_8_1024_mixer_base,8,1000,386,473,569,2,9,48,2,5,39,17,25,87
2019-12-04T17:50:22.864230331Z,240,5cb70065_qps_1000_c_8_1024_mixer_both,8,1000,2004,2453,6455,1285,1656,48,328,484,39,18,21,87
2019-12-04T17:45:39.906289112Z,240,5cb70065_qps_1000_c_8_1024_mixer_serveronly,8,1000,995,1266,4445,539,689,48,222,347,38,16,23,87
2019-12-04T17:41:38.912169088Z,240,5cb70065_qps_1000_c_4_1024_mixer_base,4,1000,335,424,534,2,10,48,2,5,38,17,20,87
2019-12-04T17:36:56.031416521Z,240,5cb70065_qps_1000_c_4_1024_mixer_both,4,1000,1415,1736,5880,1217,2140,46,370,484,37,17,22,86
2019-12-04T17:32:13.142976167Z,240,5cb70065_qps_1000_c_4_1024_mixer_serveronly,4,1000,808,988,4240,532,992,46,275,345,37,18,25,86
2019-12-04T17:28:12.157140816Z,240,5cb70065_qps_1000_c_2_1024_mixer_base,2,1000,287,349,436,3,12,46,2,4,37,18,26,86
2019-12-04T17:23:29.260849932Z,240,5cb70065_qps_1000_c_2_1024_mixer_both,2,1000,1130,1352,5241,1256,2078,46,386,628,36,17,28,86
2019-12-04T17:18:45.261536824Z,240,5cb70065_qps_1000_c_2_1024_mixer_serveronly,2,1000,568,676,3452,805,973,173,317,703,31,17,25,86
2019-12-04T17:14:24.489639693Z,240,c3a50baf_qps_3000_c_16_1024_mixer_base,16,3000,401,488,668,8,12,172,2,4,34,16,20,85
2019-12-04T17:10:23.836744119Z,240,c3a50baf_qps_3000_c_16_1024_mixer_both,16,3000,3039,6356,8766,3589,4908,166,860,1303,34,17,23,85
2019-12-04T17:06:23.164452796Z,240,c3a50baf_qps_3000_c_16_1024_mixer_serveronly,16,3000,1383,1731,4619,1637,1904,128,616,933,34,17,24,85
2019-12-04T17:02:22.120961764Z,240,c3a50baf_qps_2000_c_16_1024_mixer_base,16,2000,421,514,685,6,10,128,2,4,34,18,25,85
2019-12-04T16:58:19.448707528Z,240,c3a50baf_qps_2000_c_16_1024_mixer_both,16,2000,3355,6501,8441,2563,4453,120,590,672,34,18,23,85
2019-12-04T16:54:18.799802165Z,240,c3a50baf_qps_2000_c_16_1024_mixer_serveronly,16,2000,1752,2203,5254,1198,1486,44,365,506,34,18,26,85
2019-12-04T16:50:17.773971355Z,240,c3a50baf_qps_1000_c_16_1024_mixer_base,16,1000,511,644,788,2,11,44,2,3,34,19,26,85
2019-12-04T16:46:17.147982066Z,240,c3a50baf_qps_1000_c_16_1024_mixer_both,16,1000,3523,6064,8986,1258,1644,44,310,484,34,18,30,85
2019-12-04T16:42:16.482776843Z,240,c3a50baf_qps_1000_c_16_1024_mixer_serveronly,16,1000,1596,1979,4958,614,761,44,216,368,34,17,27,85
2019-12-04T16:38:15.553870932Z,240,c3a50baf_qps_500_c_16_1024_mixer_base,16,500,607,747,893,2,3,44,2,4,34,17,24,85
2019-12-04T16:34:14.92662608Z,240,c3a50baf_qps_500_c_16_1024_mixer_both,16,500,4076,7311,8944,585,827,44,164,216,34,17,24,85
2019-12-04T16:30:14.171714507Z,240,c3a50baf_qps_500_c_16_1024_mixer_serveronly,16,500,1963,2470,5752,288,362,44,111,192,33,17,22,85
2019-12-04T16:26:13.193613247Z,240,c3a50baf_qps_100_c_16_1024_mixer_base,16,100,641,773,893,2,3,44,2,3,32,17,28,84
2019-12-04T16:22:12.443785172Z,240,c3a50baf_qps_100_c_16_1024_mixer_both,16,100,4020,4728,4996,124,239,42,38,44,32,16,19,84
2019-12-04T16:18:11.749561894Z,240,c3a50baf_qps_100_c_16_1024_mixer_serveronly,16,100,2260,2654,2978,61,82,42,27,35,31,16,24,84
2019-12-04T16:14:10.728418792Z,240,c3a50baf_qps_10_c_16_1024_mixer_base,16,10,666,801,979,2,4,40,2,5,30,17,21,84
2019-12-04T16:10:10.127697022Z,240,c3a50baf_qps_10_c_16_1024_mixer_both,16,10,4130,4874,5863,21,42,39,7,11,30,17,28,84
2019-12-04T16:06:09.460473001Z,240,c3a50baf_qps_10_c_16_1024_mixer_serveronly,16,10,2410,2895,3305,9,25,37,5,6,29,16,24,83
